ID,Product ID,Price,Discount,Stock,Is Active,Is Stock,Weight,Unit,All Types,Is Deal
2976,408,420,0,0,FALSE,TRUE,,,,FALSE
2668,160,225,0,0,FALSE,TRUE,,,,FALSE
4,3,510,0,0,FALSE,FALSE,,,,FALSE
1366,830,818,0,0,FALSE,TRUE,,,,FALSE
66,24,333,0,0,TRUE,TRUE,,,,FALSE
3081,783,746,0,490,TRUE,FALSE,,,,FALSE
2570,326,8325,0,0,FALSE,TRUE,,,,FALSE
2389,370,5400,0,0,FALSE,TRUE,,,,FALSE
1898,258,390,0,0,FALSE,FALSE,,,,FALSE
1231,266,165,0,0,FALSE,TRUE,,,,FALSE
2680,263,188,0,0,FALSE,TRUE,,,,FALSE
3369,455,387,0,0,FALSE,TRUE,,,,FALSE
1351,837,216,0,50,TRUE,TRUE,,,,FALSE
926,244,96,0,0,FALSE,TRUE,,,,FALSE
2900,422,203,0,0,FALSE,FALSE,,,,FALSE
2414,806,840,0,0,TRUE,TRUE,,,,FALSE
2631,70,600,5,0,FALSE,TRUE,,,,FALSE
466,93,558,0,0,TRUE,TRUE,,,,FALSE
1186,295,135,0,0,FALSE,TRUE,,,,FALSE
1301,193,165,0,0,FALSE,TRUE,,,,FALSE
1087,101,150,0,0,FALSE,TRUE,,,,FALSE
2689,50,731,0,0,FALSE,TRUE,,,,FALSE
411,874,330,0,10,TRUE,TRUE,,,,FALSE
3199,869,7455,0,0,FALSE,TRUE,,,,FALSE
2728,390,368,0,0,FALSE,TRUE,,,,FALSE
2701,546,63,0,0,TRUE,TRUE,,,,FALSE
1308,801,473,5,286,TRUE,TRUE,,,,FALSE
3206,874,3045,0,0,FALSE,FALSE,,,,FALSE
2656,400,795,0,0,FALSE,FALSE,,,,FALSE
2997,144,3240,0,0,FALSE,FALSE,,,,FALSE
1219,173,1320,0,2,FALSE,TRUE,,,,FALSE
2757,839,90,0,0,TRUE,TRUE,,,,FALSE
1220,299,495,0,3,TRUE,TRUE,,,,FALSE
2702,414,285,0,0,FALSE,FALSE,,,,FALSE
975,258,390,0,0,FALSE,TRUE,,,,FALSE
2597,397,788,0,0,FALSE,TRUE,,,,FALSE
911,116,200,0,0,FALSE,TRUE,,,,FALSE
2026,797,83,0,0,FALSE,TRUE,,,,FALSE
362,81,63,0,0,TRUE,TRUE,,,,FALSE
1723,400,120,0,1,FALSE,TRUE,,,,FALSE
1347,180,108,0,0,FALSE,TRUE,,,,FALSE
3586,846,5000,0,0,FALSE,TRUE,,,,FALSE
1930,116,162,0,0,FALSE,TRUE,,,,FALSE
360,81,63,0,0,TRUE,FALSE,,,,FALSE
2032,775,4275,20,176,TRUE,TRUE,,,,FALSE
2961,431,75,0,0,TRUE,TRUE,,,,FALSE
1065,26,107,0,0,FALSE,TRUE,,,,FALSE
3138,734,675,0,0,FALSE,TRUE,,,,FALSE
2303,174,968,30,0,FALSE,TRUE,,,,TRUE
477,96,260,0,0,FALSE,TRUE,,,,FALSE
1102,662,1980,0,0,FALSE,TRUE,,,,FALSE
2711,114,165,0,0,FALSE,TRUE,,,,FALSE
391,777,915,0,0,TRUE,TRUE,,,,FALSE
1727,74,653,0,0,TRUE,TRUE,,,,FALSE
115,812,17775,0,0,FALSE,TRUE,,,,FALSE
2815,287,675,0,0,FALSE,TRUE,,,,FALSE
2876,425,69,0,0,FALSE,FALSE,,,,FALSE
2817,157,332,0,0,FALSE,FALSE,,,,FALSE
212,65,720,0,0,TRUE,TRUE,,,,FALSE
2050,350,752,0,0,TRUE,FALSE,,,,FALSE
777,168,2175,0,0,TRUE,TRUE,,,,FALSE
3134,440,135,0,0,FALSE,FALSE,,,,FALSE
2374,365,0,1,0,FALSE,TRUE,,,,FALSE
592,129,638,0,0,FALSE,TRUE,,,,FALSE
2008,318,13590,10,0,FALSE,FALSE,,,,FALSE
2583,397,630,0,0,FALSE,TRUE,,,,FALSE
2434,134,1080,50,0,TRUE,FALSE,,,,TRUE
2433,134,405,30,0,TRUE,FALSE,,,,TRUE
707,156,75,0,0,FALSE,TRUE,,,,FALSE
2909,797,623,0,0,FALSE,TRUE,,,,FALSE
959,254,285,0,0,FALSE,TRUE,,,,FALSE
3360,800,165,0,65,TRUE,FALSE,,,,FALSE
2789,326,8144,0,0,FALSE,TRUE,,,,FALSE
2633,774,1815,0,0,TRUE,TRUE,,,,FALSE
2255,367,1260,0,0,FALSE,TRUE,,,,FALSE
1976,182,1080,0,0,FALSE,FALSE,,,,FALSE
775,168,2175,0,0,TRUE,TRUE,,,,FALSE
658,143,240,0,0,FALSE,TRUE,,,,FALSE
1263,51,75,0,0,FALSE,TRUE,,,,FALSE
358,80,734,0,0,FALSE,TRUE,,,,FALSE
1315,261,1688,0,0,FALSE,TRUE,,,,FALSE
1585,824,108,0,0,FALSE,TRUE,,,,FALSE
1166,786,393,0,0,FALSE,TRUE,,,,FALSE
2723,118,158,0,0,FALSE,TRUE,,,,FALSE
1458,839,441,15,3,TRUE,TRUE,,,,FALSE
304,51,458,0,5,FALSE,TRUE,,,,FALSE
1924,805,930,0,0,TRUE,TRUE,,,,FALSE
2822,784,143,3,0,FALSE,TRUE,,,,FALSE
321,51,300,0,0,FALSE,TRUE,,,,FALSE
3045,243,165,0,0,FALSE,TRUE,,,,FALSE
1357,296,117,0,0,FALSE,FALSE,,,,FALSE
308,51,95,0,0,FALSE,TRUE,,,,FALSE
3149,442,234,0,0,FALSE,TRUE,,,,FALSE
1441,839,210,0,0,TRUE,TRUE,,,,FALSE
2819,412,179,5,0,FALSE,FALSE,,,,FALSE
1483,310,51,0,20000,TRUE,TRUE,,,,FALSE
2773,412,128,10,0,FALSE,TRUE,,,,FALSE
1264,51,98,0,0,FALSE,TRUE,,,,FALSE
1058,796,345,0,2,FALSE,TRUE,,,,FALSE
851,190,165,0,0,FALSE,TRUE,,,,FALSE
3330,803,152,0,160,TRUE,TRUE,,,,FALSE
620,131,315,0,5,FALSE,FALSE,,,,FALSE
98,786,3762,48,18,TRUE,TRUE,,,,FALSE
3154,442,110,0,0,FALSE,TRUE,,,,FALSE
1784,326,840,0,0,FALSE,TRUE,,,,FALSE
846,190,221,0,0,FALSE,TRUE,,,,FALSE
1423,51,0,0,0,TRUE,TRUE,,,,FALSE
78,77,675,0,0,,TRUE,,,,FALSE
2651,399,900,0,0,FALSE,TRUE,,,,FALSE
2347,734,1800,0,0,FALSE,TRUE,,,,FALSE
753,162,810,0,0,FALSE,TRUE,,,,FALSE
1410,783,794,0,0,TRUE,TRUE,,,,FALSE
630,136,480,0,0,FALSE,TRUE,,,,FALSE
3569,326,990,0,0,FALSE,TRUE,,,,FALSE
3595,475,1175,0,0,FALSE,TRUE,,,,FALSE
838,186,158,0,0,TRUE,TRUE,,,,FALSE
839,186,158,0,0,TRUE,TRUE,,,,FALSE
3479,878,158,10,2,FALSE,TRUE,,,,FALSE
267,74,150,0,0,TRUE,TRUE,,,,FALSE
178,60,513,0,0,FALSE,FALSE,,,,FALSE
665,144,300,0,3,TRUE,TRUE,,,,FALSE
3135,391,3150,0,0,FALSE,TRUE,,,,FALSE
2596,397,945,0,0,FALSE,TRUE,,,,FALSE
996,51,462,0,0,TRUE,TRUE,,,,FALSE
1320,303,825,0,0,FALSE,TRUE,,,,FALSE
2627,515,2258,0,0,FALSE,TRUE,,,,FALSE
2228,184,177,0,0,FALSE,TRUE,,,,FALSE
462,93,468,0,0,TRUE,TRUE,,,,FALSE
468,93,567,0,0,TRUE,TRUE,,,,FALSE
2378,148,0,0,0,FALSE,FALSE,,,,FALSE
1421,51,231,0,0,TRUE,TRUE,,,,FALSE
139,51,96,0,0,TRUE,TRUE,,,,FALSE
2486,349,177,3,0,FALSE,FALSE,,,,FALSE
1485,310,35,0,20000,TRUE,FALSE,,,,FALSE
1985,343,330,0,0,FALSE,TRUE,,,,FALSE
3337,373,300,0,0,FALSE,TRUE,,,,FALSE
2106,343,450,0,0,FALSE,FALSE,,,,FALSE
3034,243,165,0,0,FALSE,FALSE,,,,FALSE
2950,326,8250,0,0,FALSE,TRUE,,,,FALSE
3478,754,83,0,90,TRUE,FALSE,,,,FALSE
1362,244,458,0,0,FALSE,TRUE,,,,FALSE
1561,102,150,0,0,FALSE,TRUE,,,,FALSE
1183,293,108,0,0,FALSE,TRUE,,,,FALSE
2659,400,990,0,0,FALSE,FALSE,,,,FALSE
2683,173,285,0,0,FALSE,TRUE,,,,FALSE
1363,244,458,0,0,FALSE,TRUE,,,,FALSE
940,251,18,0,20000,TRUE,TRUE,,,,FALSE
3437,367,773,0,0,FALSE,TRUE,,,,FALSE
2093,358,1800,0,0,FALSE,TRUE,,,,FALSE
361,81,63,0,0,TRUE,TRUE,,,,FALSE
1905,159,3120,0,0,TRUE,TRUE,,,,FALSE
2488,148,0,0,0,FALSE,FALSE,,,,FALSE
2291,370,5400,0,0,TRUE,TRUE,,,,FALSE
1409,128,930,0,0,FALSE,TRUE,,,,FALSE
197,62,374,0,0,FALSE,FALSE,,,,FALSE
844,190,450,0,0,FALSE,TRUE,,,,FALSE
1244,279,195,0,0,FALSE,FALSE,,,,FALSE
3498,466,551,0,0,FALSE,TRUE,,,,FALSE
2498,781,2753,45,304,TRUE,FALSE,,,,FALSE
2630,381,413,0,0,FALSE,FALSE,,,,FALSE
1664,316,1035,0,0,FALSE,FALSE,,,,FALSE
1155,786,165,0,143,FALSE,TRUE,,,,FALSE
2688,326,8550,0,0,FALSE,TRUE,,,,FALSE
1771,327,165,0,0,TRUE,TRUE,,,,FALSE
2664,400,255,0,0,FALSE,FALSE,,,,FALSE
813,181,848,0,0,FALSE,TRUE,,,,FALSE
1929,320,165,0,0,FALSE,TRUE,,,,FALSE
3458,458,345,0,0,FALSE,FALSE,,,,FALSE
3503,466,618,0,0,FALSE,TRUE,,,,FALSE
2945,427,308,0,0,TRUE,TRUE,,,,FALSE
1909,240,1650,0,0,TRUE,TRUE,,,,FALSE
2068,87,1493,10,0,FALSE,TRUE,,,,TRUE
1424,51,0,0,0,TRUE,TRUE,,,,FALSE
2514,326,8400,200,0,FALSE,TRUE,,,,TRUE
1530,93,417,0,0,FALSE,TRUE,,,,FALSE
2062,370,8625,0,0,TRUE,FALSE,,,,FALSE
3462,459,1200,0,0,FALSE,FALSE,,,,FALSE
2892,839,218,0,0,TRUE,TRUE,,,,FALSE
917,240,660,0,0,TRUE,TRUE,,,,FALSE
187,96,255,0,0,TRUE,TRUE,,,,FALSE
1679,85,81,0,0,TRUE,FALSE,,,,FALSE
2396,370,8625,0,0,FALSE,TRUE,,,,FALSE
2405,370,8625,0,0,FALSE,FALSE,,,,TRUE
2564,783,405,0,0,FALSE,TRUE,,,,FALSE
2465,352,270,0,0,FALSE,FALSE,,,,FALSE
1156,786,338,0,18,FALSE,TRUE,,,,FALSE
666,144,300,0,5,TRUE,TRUE,,,,FALSE
3385,829,348,46,0,TRUE,TRUE,,,,FALSE
2113,546,128,0,0,FALSE,FALSE,,,,FALSE
887,205,840,10,0,FALSE,FALSE,,,,FALSE
175,60,378,0,0,TRUE,TRUE,,,,FALSE
2408,204,6975,0,0,TRUE,FALSE,,,,FALSE
1647,275,548,0,0,FALSE,TRUE,,,,FALSE
3561,326,1103,0,0,FALSE,TRUE,,,,FALSE
1329,266,206,0,0,FALSE,TRUE,,,,FALSE
3573,326,1008,0,0,FALSE,TRUE,,,,FALSE
1622,89,16350,0,0,TRUE,FALSE,,,,FALSE
1240,8,128,0,0,FALSE,TRUE,,,,FALSE
79,77,870,0,0,FALSE,TRUE,,,,FALSE
3128,440,233,0,8,FALSE,FALSE,,,,FALSE
3130,475,5175,0,0,FALSE,TRUE,,,,FALSE
223,67,195,0,0,TRUE,TRUE,,,,FALSE
1601,786,432,0,0,FALSE,TRUE,,,,FALSE
3335,428,330,0,0,FALSE,FALSE,,,,FALSE
886,205,1050,0,0,FALSE,TRUE,,,,FALSE
1965,150,432,0,0,TRUE,FALSE,,,,TRUE
2149,317,299,0,0,TRUE,FALSE,,,,FALSE
2748,58,1965,25,0,FALSE,TRUE,,,,FALSE
1374,8,417,0,0,FALSE,TRUE,,,,FALSE
649,140,1788,0,0,TRUE,FALSE,,,,FALSE
804,175,90,0,0,FALSE,TRUE,,,,FALSE
481,96,390,0,0,FALSE,TRUE,,,,FALSE
652,141,518,0,0,TRUE,TRUE,,,,FALSE
2620,813,720,20,1,TRUE,FALSE,,,,FALSE
3111,308,6855,0,0,FALSE,TRUE,,,,FALSE
2082,546,233,5,0,FALSE,FALSE,,,,FALSE
2944,427,165,0,0,FALSE,TRUE,,,,FALSE
2658,400,120,0,0,FALSE,FALSE,,,,FALSE
1494,24,333,0,0,TRUE,TRUE,,,,FALSE
1958,60,387,0,0,TRUE,FALSE,,,,FALSE
1486,205,33,0,0,TRUE,TRUE,,,,FALSE
984,257,855,0,0,TRUE,TRUE,,,,FALSE
2749,58,1965,25,0,FALSE,TRUE,,,,FALSE
1521,93,383,0,0,FALSE,TRUE,,,,FALSE
2948,428,900,0,0,TRUE,FALSE,,,,FALSE
2437,317,2520,30,0,TRUE,FALSE,,,,TRUE
218,66,4500,0,0,TRUE,TRUE,,,,FALSE
1831,94,0,0,0,FALSE,TRUE,,,,FALSE
3367,455,387,0,0,FALSE,TRUE,,,,FALSE
1833,94,0,0,0,TRUE,FALSE,,,,FALSE
1213,178,510,0,0,FALSE,TRUE,,,,FALSE
313,51,83,0,0,FALSE,TRUE,,,,FALSE
1509,93,378,0,0,TRUE,TRUE,,,,FALSE
3143,777,750,0,0,TRUE,TRUE,,,,FALSE
867,196,147,0,0,TRUE,TRUE,,,,FALSE
1452,839,120,0,0,TRUE,TRUE,,,,FALSE
2904,130,375,0,0,FALSE,TRUE,,,,FALSE
1453,839,225,0,0,TRUE,TRUE,,,,FALSE
560,121,165,0,0,FALSE,TRUE,,,,FALSE
2,2,39,0,0,TRUE,TRUE,,,,FALSE
615,131,150,0,0,FALSE,FALSE,,,,FALSE
602,130,4065,10,0,FALSE,FALSE,,,,FALSE
2930,130,1800,0,0,FALSE,FALSE,,,,FALSE
1450,51,75,0,0,TRUE,TRUE,,,,FALSE
1085,274,398,0,0,FALSE,TRUE,,,,FALSE
2369,377,1800,0,0,TRUE,FALSE,,,,TRUE
1172,2,556,0,0,TRUE,TRUE,,,,FALSE
913,238,120,0,0,FALSE,TRUE,,,,FALSE
382,777,761,20,26,TRUE,TRUE,,,,FALSE
1173,2,482,0,0,TRUE,TRUE,,,,FALSE
612,131,81,0,0,FALSE,FALSE,,,,FALSE
885,205,525,0,0,FALSE,TRUE,,,,FALSE
3185,444,134,0,0,FALSE,TRUE,,,,FALSE
2601,832,150,7,0,TRUE,TRUE,,,,FALSE
1827,148,0,0,0,TRUE,FALSE,,,,FALSE
1495,24,333,0,0,TRUE,TRUE,,,,FALSE
2245,204,8250,0,0,TRUE,TRUE,,,,FALSE
2885,839,174,0,0,TRUE,TRUE,,,,FALSE
2092,358,975,0,0,FALSE,TRUE,,,,FALSE
239,71,690,0,0,FALSE,FALSE,,,,FALSE
670,146,211,0,0,TRUE,FALSE,,,,FALSE
815,182,930,0,0,TRUE,TRUE,,,,FALSE
942,240,18,0,0,TRUE,TRUE,,,,FALSE
500,101,0,0,0,TRUE,TRUE,,,,FALSE
768,800,192,0,567,TRUE,FALSE,,,,FALSE
215,609,1155,4,0,FALSE,TRUE,,,,FALSE
930,244,36,0,20000,TRUE,TRUE,,,,FALSE
931,240,35,0,20000,TRUE,TRUE,,,,FALSE
932,244,33,0,20000,TRUE,TRUE,,,,FALSE
502,101,150,0,0,TRUE,FALSE,,,,FALSE
699,154,0,0,0,TRUE,TRUE,,,,FALSE
698,154,0,0,0,TRUE,TRUE,,,,FALSE
943,243,180,0,20000,TRUE,TRUE,,,,FALSE
937,244,3,0,20000,TRUE,TRUE,,,,FALSE
137,51,0,0,0,TRUE,TRUE,,,,FALSE
2100,359,1275,0,0,TRUE,FALSE,,,,FALSE
934,84,180,0,0,TRUE,TRUE,,,,FALSE
1163,24,423,0,0,TRUE,TRUE,,,,FALSE
3019,852,10710,0,0,FALSE,TRUE,,,,FALSE
3006,326,10155,0,1,FALSE,TRUE,,,,FALSE
2444,130,20175,250,128,TRUE,FALSE,,,,TRUE
1828,94,0,0,0,TRUE,FALSE,,,,FALSE
3126,440,233,0,0,FALSE,FALSE,,,,FALSE
3356,854,623,0,0,FALSE,TRUE,,,,FALSE
705,155,0,0,0,TRUE,TRUE,,,,FALSE
2429,365,1500,0,0,TRUE,FALSE,,,,FALSE
3307,800,161,0,2,TRUE,TRUE,,,,FALSE
3520,128,1266,0,0,FALSE,TRUE,,,,FALSE
3133,440,150,0,0,FALSE,FALSE,,,,FALSE
1252,265,0,0,0,FALSE,TRUE,,,,FALSE
1261,790,75,0,0,FALSE,TRUE,,,,FALSE
209,143,155,0,0,TRUE,TRUE,,,,FALSE
1642,314,1050,0,0,FALSE,TRUE,,,,FALSE
1201,244,258,0,0,FALSE,TRUE,,,,FALSE
2242,204,8250,0,0,TRUE,TRUE,,,,FALSE
450,774,2730,0,-359,TRUE,TRUE,,,,FALSE
3261,446,180,30,0,FALSE,TRUE,,,,FALSE
2515,94,0,0,0,FALSE,FALSE,,,,FALSE
2054,148,0,0,0,TRUE,FALSE,,,,FALSE
478,96,260,0,0,FALSE,TRUE,,,,FALSE
2558,393,5175,0,0,FALSE,TRUE,,,,FALSE
2517,241,164,0,0,FALSE,TRUE,,,,FALSE
1903,830,60,0,0,TRUE,TRUE,,,,FALSE
3265,446,197,30,0,FALSE,FALSE,,,,FALSE
2284,783,774,0,131,TRUE,FALSE,,,,FALSE
619,131,315,0,0,FALSE,FALSE,,,,FALSE
1492,408,135,0,0,FALSE,TRUE,,,,FALSE
2663,400,1350,0,0,FALSE,FALSE,,,,FALSE
3069,74,330,0,0,TRUE,TRUE,,,,FALSE
1922,352,3240,0,0,TRUE,TRUE,,,,FALSE
1317,838,159,0,0,FALSE,TRUE,,,,FALSE
617,131,158,0,0,FALSE,FALSE,,,,FALSE
1211,178,233,0,0,FALSE,TRUE,,,,FALSE
3325,102,90,0,0,FALSE,TRUE,,,,FALSE
3025,850,5753,0,1,FALSE,TRUE,,,,FALSE
738,160,225,0,0,FALSE,TRUE,,,,FALSE
2383,380,882,0,0,FALSE,TRUE,,,,FALSE
1448,839,198,13,0,TRUE,TRUE,,,,FALSE
204,62,539,0,0,FALSE,FALSE,,,,FALSE
2781,413,344,0,0,FALSE,FALSE,,,,FALSE
1025,263,225,0,0,FALSE,TRUE,,,,FALSE
3553,326,1043,0,0,FALSE,TRUE,,,,FALSE
1500,24,86,0,0,TRUE,TRUE,,,,FALSE
2953,326,6675,0,0,FALSE,FALSE,,,,FALSE
977,66,0,0,0,TRUE,TRUE,,,,FALSE
1489,786,765,0,0,FALSE,TRUE,,,,FALSE
1991,608,1155,0,0,FALSE,TRUE,,,,FALSE
3593,370,1182,0,0,TRUE,TRUE,,,,FALSE
3328,102,90,0,0,FALSE,TRUE,,,,FALSE
3327,102,150,0,0,FALSE,TRUE,,,,FALSE
2384,380,882,0,0,FALSE,TRUE,,,,FALSE
2628,778,2258,20,0,FALSE,TRUE,,,,FALSE
2492,382,675,0,0,FALSE,TRUE,,,,FALSE
1501,24,84,0,0,TRUE,TRUE,,,,FALSE
641,139,86,0,0,TRUE,FALSE,,,,FALSE
2074,331,180,0,0,FALSE,FALSE,,,,FALSE
3291,24,563,9,0,FALSE,FALSE,,,,FALSE
2755,784,147,0,0,FALSE,TRUE,,,,FALSE
1504,24,84,0,0,TRUE,FALSE,,,,FALSE
1693,74,356,0,0,TRUE,TRUE,,,,FALSE
646,139,86,0,0,TRUE,TRUE,,,,FALSE
814,182,480,0,0,TRUE,TRUE,,,,FALSE
1169,838,405,0,0,FALSE,TRUE,,,,FALSE
1853,777,638,50,0,TRUE,TRUE,,,,FALSE
1143,772,825,5,0,FALSE,TRUE,,,,FALSE
850,190,324,0,0,FALSE,TRUE,,,,FALSE
1277,378,5273,0,0,FALSE,TRUE,,,,FALSE
1392,95,135,0,0,TRUE,FALSE,,,,FALSE
1848,237,165,0,0,TRUE,FALSE,,,,FALSE
722,790,180,0,0,FALSE,TRUE,,,,FALSE
2079,780,1254,6,0,TRUE,TRUE,,,,FALSE
1886,334,300,150,0,TRUE,FALSE,,,,TRUE
629,136,162,0,0,FALSE,FALSE,,,,FALSE
1997,133,1785,20,0,FALSE,FALSE,,,,FALSE
1443,839,98,0,0,FALSE,TRUE,,,,FALSE
622,131,315,0,0,FALSE,FALSE,,,,FALSE
37,130,4050,0,0,TRUE,TRUE,,,,FALSE
392,777,915,0,0,TRUE,TRUE,,,,FALSE
1502,24,86,0,0,TRUE,TRUE,,,,FALSE
1871,115,825,0,0,TRUE,FALSE,,,,FALSE
2654,778,2445,5,0,TRUE,TRUE,,,,FALSE
2699,829,450,0,0,FALSE,FALSE,,,,FALSE
1331,266,206,0,0,FALSE,TRUE,,,,FALSE
3253,370,8325,0,0,FALSE,TRUE,,,,FALSE
1907,240,660,0,20,TRUE,TRUE,,,,FALSE
1503,24,86,0,0,TRUE,TRUE,,,,FALSE
1839,148,0,0,0,TRUE,FALSE,,,,FALSE
1165,786,167,0,0,FALSE,TRUE,,,,FALSE
1694,74,6624,120,0,FALSE,TRUE,,,,FALSE
1743,329,203,0,0,FALSE,TRUE,,,,FALSE
3484,462,3900,0,0,FALSE,FALSE,,,,FALSE
258,73,171,0,0,FALSE,FALSE,,,,FALSE
2000,348,2250,0,0,FALSE,TRUE,,,,FALSE
2358,869,623,0,0,FALSE,TRUE,,,,FALSE
647,139,86,0,0,TRUE,TRUE,,,,FALSE
70,24,693,0,0,TRUE,TRUE,,,,FALSE
71,24,693,0,0,TRUE,TRUE,,,,FALSE
2461,204,6000,0,0,FALSE,TRUE,,,,FALSE
2861,772,911,0,35,TRUE,TRUE,,,,FALSE
995,51,462,0,0,TRUE,TRUE,,,,FALSE
840,187,2063,0,196,FALSE,TRUE,,,,FALSE
3117,256,7344,0,0,FALSE,FALSE,,,,FALSE
57,21,570,20,0,FALSE,TRUE,,,,FALSE
3256,85,525,0,0,FALSE,TRUE,,,,FALSE
461,93,468,0,0,TRUE,TRUE,,,,FALSE
467,93,558,0,0,TRUE,TRUE,,,,FALSE
3066,256,7560,0,0,FALSE,FALSE,,,,FALSE
3022,852,15870,0,0,TRUE,FALSE,,,,FALSE
1071,791,293,0,0,FALSE,TRUE,,,,FALSE
3565,326,2000,0,0,FALSE,TRUE,,,,FALSE
3546,326,9135,0,0,TRUE,TRUE,,,,FALSE
639,139,333,0,0,FALSE,FALSE,,,,FALSE
3311,241,162,0,0,FALSE,TRUE,,,,FALSE
1992,344,180,0,0,TRUE,FALSE,,,,FALSE
2954,326,9675,0,0,FALSE,FALSE,,,,FALSE
1724,838,230,0,0,FALSE,TRUE,,,,FALSE
1858,777,825,0,0,TRUE,TRUE,,,,FALSE
2083,546,375,5,0,FALSE,TRUE,,,,FALSE
1669,84,645,0,0,TRUE,FALSE,,,,FALSE
125,832,630,0,0,TRUE,TRUE,,,,FALSE
1119,282,188,0,0,FALSE,TRUE,,,,FALSE
3184,444,134,0,0,FALSE,TRUE,,,,FALSE
2456,90,13005,20,12,FALSE,FALSE,,,,TRUE
1983,288,120,0,0,TRUE,FALSE,,,,FALSE
852,191,164,0,0,FALSE,TRUE,,,,FALSE
1508,93,378,0,0,TRUE,TRUE,,,,FALSE
1198,8,165,0,0,FALSE,TRUE,,,,FALSE
799,173,1140,0,0,FALSE,TRUE,,,,FALSE
1407,783,951,0,0,TRUE,TRUE,,,,FALSE
2441,331,2390,25,0,FALSE,TRUE,,,,TRUE
2304,94,0,0,0,FALSE,FALSE,,,,FALSE
871,199,68,0,0,FALSE,TRUE,,,,FALSE
579,783,951,0,0,TRUE,TRUE,,,,FALSE
1403,783,1272,0,0,TRUE,TRUE,,,,FALSE
3155,443,153,0,0,FALSE,TRUE,,,,FALSE
2042,160,158,0,0,FALSE,TRUE,,,,FALSE
2854,792,144,0,0,TRUE,TRUE,,,,FALSE
2044,408,188,0,0,FALSE,TRUE,,,,FALSE
638,139,333,0,0,FALSE,FALSE,,,,FALSE
1515,93,468,0,0,TRUE,TRUE,,,,FALSE
2399,370,5400,0,0,FALSE,TRUE,,,,TRUE
1431,839,101,5,0,TRUE,TRUE,,,,FALSE
794,171,720,10,26,FALSE,TRUE,,,,FALSE
683,786,158,0,0,FALSE,TRUE,,,,FALSE
2615,370,4725,0,0,FALSE,TRUE,,,,FALSE
2516,800,158,0,33,TRUE,FALSE,,,,FALSE
1189,786,120,0,0,FALSE,TRUE,,,,FALSE
3339,397,938,95,0,FALSE,TRUE,,,,FALSE
1900,328,486,0,0,FALSE,TRUE,,,,FALSE
2324,103,153,0,0,FALSE,TRUE,,,,FALSE
2104,343,720,0,0,FALSE,FALSE,,,,FALSE
865,194,150,0,0,FALSE,TRUE,,,,FALSE
601,130,4035,20,0,FALSE,FALSE,,,,FALSE
2076,780,1350,10,5,TRUE,TRUE,,,,FALSE
2998,326,1067,0,0,FALSE,TRUE,,,,FALSE
1327,266,206,0,0,FALSE,TRUE,,,,FALSE
2766,411,2085,10,0,FALSE,TRUE,,,,FALSE
3342,397,938,95,0,FALSE,TRUE,,,,FALSE
2090,358,1013,0,0,FALSE,TRUE,,,,FALSE
605,130,660,0,0,TRUE,TRUE,,,,FALSE
606,130,660,0,0,TRUE,TRUE,,,,FALSE
3346,370,1178,0,0,FALSE,TRUE,,,,FALSE
219,66,5100,0,0,TRUE,TRUE,,,,FALSE
2169,363,420,0,0,FALSE,FALSE,,,,FALSE
298,78,90,5,2,FALSE,TRUE,,,,FALSE
3340,397,938,95,0,FALSE,TRUE,,,,FALSE
845,792,213,0,0,FALSE,TRUE,,,,FALSE
1604,72,263,0,0,FALSE,TRUE,,,,FALSE
2292,370,4688,0,0,TRUE,TRUE,,,,FALSE
2404,370,5700,0,0,FALSE,FALSE,,,,TRUE
220,66,5100,0,0,TRUE,TRUE,,,,FALSE
247,72,165,0,0,FALSE,TRUE,,,,FALSE
262,73,423,0,0,TRUE,FALSE,,,,FALSE
607,130,2033,0,0,TRUE,TRUE,,,,FALSE
609,130,3855,0,0,TRUE,TRUE,,,,FALSE
875,201,135,0,0,TRUE,TRUE,,,,FALSE
3007,326,10515,0,0,FALSE,TRUE,,,,FALSE
246,72,165,0,0,FALSE,TRUE,,,,FALSE
1649,315,900,0,0,FALSE,TRUE,,,,FALSE
248,72,165,0,0,FALSE,TRUE,,,,FALSE
395,84,936,0,0,TRUE,TRUE,,,,FALSE
1359,240,134,0,0,TRUE,TRUE,,,,FALSE
2209,364,1710,0,0,FALSE,FALSE,,,,FALSE
1144,286,147,0,0,FALSE,TRUE,,,,FALSE
2770,412,120,5,0,FALSE,TRUE,,,,FALSE
1497,24,513,0,0,FALSE,TRUE,,,,FALSE
480,96,423,0,0,FALSE,TRUE,,,,FALSE
1856,777,915,0,-2,TRUE,TRUE,,,,FALSE
2863,276,2198,0,0,FALSE,TRUE,,,,FALSE
503,101,150,0,0,TRUE,TRUE,,,,FALSE
2198,364,1710,0,0,FALSE,FALSE,,,,FALSE
2075,331,180,8,0,TRUE,TRUE,,,,FALSE
2419,130,20175,0,2,FALSE,FALSE,,,,TRUE
2201,364,1628,0,0,FALSE,FALSE,,,,FALSE
2199,364,1710,0,0,FALSE,FALSE,,,,FALSE
2200,364,1628,0,0,FALSE,FALSE,,,,FALSE
1790,806,894,0,0,TRUE,TRUE,,,,FALSE
2202,364,1628,0,0,FALSE,FALSE,,,,FALSE
2204,364,1628,0,0,FALSE,FALSE,,,,FALSE
1496,24,513,0,0,FALSE,TRUE,,,,FALSE
15,7,1545,0,0,FALSE,FALSE,,,,FALSE
