order_id,cancellation_reason_id,cancellation_reason
170820,55,"SKU's NA"
170819,63," Shop Close Other"
170818,57," Order Cancel road Block Issue Other"
170816,57," Network issue Other"
170816,57," Network issue Other"
170806,57," Network issue Other"
170800,57," no service area Other"
170798,57," no service area Other"
170796,63," location issue Other"
170788,63," order cancel shop close on sunday Other"
170786,57," Network issue Other"
170785,59,"Shop Closed And Customer Not Responding"
170784,57," Network issue Other"
170781,57," Network issue Other"
170775,57," no service area Other"
170775,49,"Driver got late"
170775,52," Location Issue  Other"
170774,63," Shop Close Other"
170771,63," order cancel payment issue Other"
170768,52," Location Issue  Other"
170768,49,"Driver got late"
170768,57," no service area Other"
170746,63," Shop CLose Other"
170744,57," Network issue Other"
170736,57," order cancel road block issue Other"
170734,57," Network issue Other"
170729,57," No Go Area Other"
170718,63," order cancel payment issue Other"
170717,57," Network issue Other"
170716,57," Network issue Other"
170714,55,"SKU's NA"
170711,53,"Late Delivery"
170707,63," Order cancel shop close Other"
170706,63," Cash Issue Other"
170705,63," Cash Issue Other"
170700,57," order cancel road Block Other"
170695,63," shop closed Other"
170694,53,"Late Delivery"
170691,57," Network issue Other"
170691,57," Network issue Other"
170690,57," No Go Area Other"
170684,63," Shop Close Other"
170678,53,"Late Delivery"
170677,63," order cancel payment issue Other"
170671,63," Cash Issue Other"
170667,57," Network issue Other"
170667,57," Network issue Other"
170657,57," Network issue Other"
170656,63," Cash Issue Other"
170652,55,"SKU's NA"
170649,63," Shop Close Other"
170648,57," Network issue Other"
170644,53,"Late Delivery"
170643,59,"Shop Closed And Customer Not Responding"
170642,57," No Go Area Other"
170640,63," location issue Other"
170630,57," Network issue Other"
170628,57," order cancel location issue Other"
170624,63," Cash Issue Other"
170624,63," Cash Issue Other"
170622,57," Network issue Other"
170619,57," no service area Other"
170614,63," Shop CLose  Other"
170614,63," Shop CLose  Other"
170613,57," no service area Other"
170612,63," shop close Other"
170608,57," No Go Area Other"
170596,63," order cancel payment isssue Other"
170594,63," Shop Close Other"
170591,63," shop closed Other"
170589,57," order cancel road Block Other"
170586,57," no service area Other"
170582,57," Network issue Other"
170582,57," Network issue Other"
170581,57," No Go Area Other"
170579,57," gali ma gari nhi jati Other"
170578,57," Network issue Other"
170567,57," Network issue Other"
170563,55,"SKU's NA"
170561,63," Cash Issue Other"
170559,57," Network issue Other"
170554,57," No Go Area Other"
170553,57," Network issue Other"
170547,55,"SKU's NA"
170546,57," no service area Other"
170545,53,"Late Delivery"
170540,55,"SKU's NA"
170537,57," No Go Area Other"
170535,57," Order Cancel due to road block Other"
170534,57," Network issue Other"
170532,53,"Late Delivery"
170531,57," no service area Other"
170523,58,"Customer Does Not Have Cash"
170519,57," no service area Other"
170514,55,"SKU's NA"
170512,63," Cash issue Other"
170511,63," he doesnt want this sku anymore Other"
170506,53,"Late Delivery"
170505,57," Network issue Other"
170501,57," no service area Other"
170497,57," order cancel road Block Other"
170496,63," Cash Issue Other"
170496,63," Cash Issue Other"
170484,63," order cancel payment issue Other"
170482,57," Network issue Other"
170472,52," Retailers location is incorrect Other"
170472,63," Shop Close Other"
170467,63," Shop Close Other"
170463,57," order cancel road block Other"
170458,57," Network issue Other"
170457,53,"Late Delivery"
170455,63," order cancel payment issue Other"
170453,57," Order Cancel Road Block Other"
170450,57," Network issue Other"
170448,57," Order Cancel Road Block Other"
170446,53,"Late Delivery"
170444,57," Network issue Other"
170434,63," Cash issue Other"
170431,57," no service area Other"
170427,57," Order Cancel Road Block Other"
170426,59,"Shop Closed And Customer Not Responding"
170424,63," shop closed Other"
170424,63," shop closed Other"
170416,55,"SKU's NA"
170415,57," Order Cancel road Block Issue Other"
170415,57," Order Cancel road Block Issue Other"
170415,57," Order Cancel road Block Issue Other"
170415,57," Order Cancel road Block Issue Other"
170410,57," Customer asking about his order  Other"
170410,57," Customer asking about his order  Other"
170409,63," order cancel payment issue Other"
170405,55,"SKU's NA"
170402,63," Shop Close Other"
170400,57," Order Cancel Road Block Other"
170398,63," order cancel payment issue Other"
170397,63," Shop Close Other"
170397,63," Shop Close Other"
170396,57," Customer asking about his order  Other"
170396,57," Customer asking about his order  Other"
170392,63," Shop Close Other"
170391,63," Shop Close Other"
170389,55,"SKU's NA"
170386,57," No Service Area Other"
170374,57," Customer asking about his order  Other"
170373,63," order cancel payment issue Other"
170370,57," Order Cancel Road Block Other"
170367,57," Customer asking about his order  Other"
170356,57," Order Cancel Road Block Other"
170356,57," Order Cancel Road Block Other"
170355,57," Order Cancel Road Block Other"
170351,63," Shop close Other"
170348,57," Customer asking about his order  Other"
170341,57," Order Cancel Road Block Other"
170341,57," Order Cancel Road Block Other"
170339,57," Customer asking about his order  Other"
170339,57," Customer asking about his order  Other"
170337,55,"SKU's NA"
170332,57," Order Cancel Road Block Other"
170326,63," order cancel shop close death in family Other"
170324,60,"Customer Has Already Purchased It From Somewhere Else"
170319,57," order cancel road block Other"
170317,57," Customer asking about his order  Other"
170315,57," Customer asking about his order  Other"
170315,57," Customer asking about his order  Other"
170314,57," order cancel road block Other"
170312,57," order cancel road block Other"
170307,57," Order Cancel Road Block Other"
170304,49,"Driver got late"
170304,63," shop close Other"
170302,57," no service area Other"
170293,49,"Driver got late"
170293,57," no service area Other"
170285,55,"SKU's NA"
170284,57," no service area Other"
170283,57," order cancel road block Other"
170278,57," Customer asking about his order  Other"
170275,57," Customer asking about his order  Other"
170272,55,"SKU's NA"
170270,63," Shop close Other"
170268,55,"SKU's NA"
170263,63," Shop close Other"
170261,57," Customer asking about his order  Other"
170256,63," payment issue Other"
170246,57," Customer asking about his order  Other"
170246,57," Customer asking about his order  Other"
170243,63," order cancel payment issue Other"
170243,63," order cancel payment issue Other"
170238,63," Cash Issue Other"
170236,57," Order Cancel Road Block Other"
170235,57," Order Cancel Road Block Other"
170233,55,"SKU's NA"
170233,55,"SKU's NA"
170231,49,"Driver got late"
170231,57," no service area Other"
170211,55,"SKU's NA"
170210,57," Order Cancel Road Block Other"
170209,49,"Driver got late"
170209,63," Cash Issue Other"
170208,57," Customer asking about his order  Other"
170206,63," boker ko pakola  ml ka bola tha Other"
170205,57," Customer asking about his order  Other"
170204,57," Order Cancel Road Block Other"
170203,63," he wants same day delivery Other"
170198,57," Customer asking about his order  Other"
170190,57," order cancel road block Other"
170187,55,"SKU's NA"
170185,57," Order Cancel Road Block Other"
170184,57," no service area Other"
170180,63," rate issue Other"
170178,57," Order Cancel Road Block Other"
170177,55,"SKU's NA"
170169,57," Order Cancel Road Block Other"
170167,57," Order Cancel Road Block Other"
170156,63," rate issue Other"
170151,57," order cancel road block Other"
170145,63," wrongly punched Other"
170140,57," Order Cancel due to Payment issue Other"
170138,57," order cancel road block Other"
170138,57," order cancel road block Other"
170135,57," order cancel road block Other"
170126,57," no service area Other"
170124,57," No Service Area Other"
170122,57," order cancel road block Other"
170119,63," cash issue Other"
170117,63," Cash issue Other"
170115,57," order cancel road block Other"
170113,57," order cancel road block Other"
170111,57," Order Cancel due to Payment issue Other"
170111,57," Order Cancel due to Payment issue Other"
170105,57," Order Cancel Road Block Other"
170103,57," order cancel road block Other"
170101,57," Order Cancel due to Payment issue Other"
170098,57," no service area Other"
170098,49,"Driver got late"
170093,55,"SKU's NA"
170092,53,"Late Delivery"
170085,57," order cancel road block Other"
170075,63," shop close Other"
170071,63," shop close Other"
170069,55,"SKU's NA"
170067,57," Order Cancel Road Block Other"
170065,57," Order Cancel Road Block Other"
170064,57," order cancel shop close Other"
170063,57," order cancel road block Other"
170059,57," area ma signal nhi arhy thy Other"
170057,53,"Late Delivery"
170055,57," Order Cancel Road Block Other"
170048,47,"Customer does not have cash"
170048,59,"Shop Closed And Customer Not Responding"
170043,59,"Shop Closed And Customer Not Responding"
170043,47,"Customer does not have cash"
170042,47,"Customer does not have cash"
170042,59,"Shop Closed And Customer Not Responding"
170039,59,"Shop Closed And Customer Not Responding"
170039,47,"Customer does not have cash"
170038,59,"Shop Closed And Customer Not Responding"
170038,49,"Driver got late"
170037,63," Shop close Other"
170028,57," No service area Other"
170022,63," Order Cancel Road Block Other"
170010,57," Order Cancel Road Block Other"
170009,63," Shop close Other"
170000,57," Customer asking about his order  Other"
169999,57," Order Cancel Road Block Other"
169996,57," order cancel road block Other"
169993,57," Order Cancel Road Block Other"
169985,57," Order Cancel Road Block Other"
169974,57," order cancel road block Other"
169970,57," No Service Area Other"
169969,57," No Service Area Other"
169967,57," No Service Area Other"
169963,57," order cancel road block Other"
169961,55,"SKU's NA"
169958,57," Order Cancel Road Block Other"
169952,57," order cancel road block Other"
169947,63," Order Cancel shop Close death in Family Other"
169947,63," Order Cancel shop Close death in Family Other"
169944,57," order cancel road block Other"
169943,57," Order Cancel Road Block Other"
169938,57," Customer asking about his order  Other"
169936,63," Customer does not have cash Other"
169912,57," no service area Other"
169909,63," Shop Close Other"
169909,49,"Driver got late"
169907,63," cash issue Other"
169907,49,"Driver got late"
169906,57," Order Cancel Road Block Other"
169905,55,"SKU's NA"
169904,57," order cancel road block Other"
169901,55,"SKU's NA"
169900,63," Cash Issue Other"
169898,57," order cancel road block Other"
169896,57," Order Cancel Road Block Other"
169894,57," Order Cancel Road Block Other"
169893,52," Retailers location is incorrect Other"
169893,63," Shop Close Other"
169887,57," order cancel road block Other"
169883,55,"SKU's NA"
169882,57," order cancel road block Other"
169879,57," Order Cancel due to Payment issue Other"
